alteredRateConstant,factor,MP,FC,F2,CIA,FS,F3,O2,FM
k23,0.5,50.0006,20.0,848.535,79.9999,500.0,2751.47,0.999999,100.0
k23,0.51,50.0006,20.0,815.215,79.9999,500.0,2784.79,0.999999,100.0
k23,0.52,50.0006,20.0,783.255,79.9999,500.0,2816.75,0.999999,100.0
k23,0.53,50.0006,20.0,752.643,79.9999,500.0,2847.36,0.999999,100.0
k23,0.54,50.0006,20.0,723.364,79.9999,500.0,2876.64,0.999999,100.0
k23,0.55,50.0006,20.0,695.396,79.9999,500.0,2904.61,0.999999,100.0
k23,0.56,50.0006,20.0,668.712,79.9999,500.0,2931.29,0.999999,100.0
k23,0.57,50.0006,20.0,643.279,79.9999,500.0,2956.72,0.999999,100.0
k23,0.58,50.0006,20.0,619.063,79.9999,500.0,2980.94,0.999999,100.0
k23,0.59,50.0006,20.0,596.023,79.9999,500.0,3003.98,0.999999,100.0
k23,0.6,50.0006,20.0,574.116,79.9999,500.0,3025.89,0.999999,100.0
k23,0.61,50.0006,20.0,553.3,79.9999,500.0,3046.7,0.999999,100.0
k23,0.62,50.0006,20.0,533.527,79.9999,500.0,3066.48,0.999999,100.0
k23,0.63,50.0006,20.0,514.751,79.9999,500.0,3085.25,0.999999,100.0
k23,0.64,50.0006,20.0,496.925,79.9999,500.0,3103.08,0.999999,100.0
k23,0.65,50.0006,20.0,480.004,79.9999,500.0,3120.0,0.999999,100.0
k23,0.66,50.0006,20.0,463.94,79.9999,500.0,3136.06,0.999999,100.0
k23,0.67,50.0006,20.0,448.69,79.9999,500.0,3151.31,0.999999,100.0
k23,0.68,50.0006,20.0,434.208,79.9999,500.0,3165.8,0.999999,100.0
k23,0.69,50.0006,20.0,420.454,79.9999,500.0,3179.55,0.999999,100.0
k23,0.7,50.0006,20.0,407.385,79.9999,500.0,3192.62,0.999999,100.0
k23,0.71,50.0006,20.0,394.965,79.9999,500.0,3205.04,0.999999,100.0
k23,0.72,50.0006,20.0,383.155,79.9999,500.0,3216.85,0.999999,100.0
k23,0.73,50.0006,20.0,371.92,79.9999,500.0,3228.08,0.999999,100.0
k23,0.74,50.0006,20.0,361.227,79.9999,500.0,3238.78,0.999999,100.0
k23,0.75,50.0006,20.0,351.044,79.9999,500.0,3248.96,0.999999,100.0
k23,0.76,50.0006,20.0,341.342,79.9999,500.0,3258.66,0.999999,100.0
k23,0.77,50.0006,20.0,332.092,79.9999,500.0,3267.91,0.999999,100.0
k23,0.78,50.0006,20.0,323.269,79.9999,500.0,3276.73,0.999999,100.0
k23,0.79,50.0006,20.0,314.847,79.9999,500.0,3285.16,0.999999,100.0
k23,0.8,50.0006,20.0,306.803,79.9999,500.0,3293.2,0.999999,100.0
k23,0.81,50.0006,20.0,299.116,79.9999,500.0,3300.89,0.999999,100.0
k23,0.82,50.0006,20.0,291.764,79.9999,500.0,3308.24,0.999999,100.0
k23,0.83,50.0006,20.0,284.73,79.9999,500.0,3315.27,0.999999,100.0
k23,0.84,50.0006,20.0,277.995,79.9999,500.0,3322.01,0.999999,100.0
k23,0.85,50.0006,20.0,271.542,79.9999,500.0,3328.46,0.999999,100.0
k23,0.86,50.0006,20.0,265.356,79.9999,500.0,3334.65,0.999999,100.0
k23,0.87,50.0006,20.0,259.422,79.9999,500.0,3340.58,0.999999,100.0
k23,0.88,50.0006,20.0,253.726,79.9999,500.0,3346.28,0.999999,100.0
k23,0.89,50.0006,20.0,248.256,79.9999,500.0,3351.75,0.999999,100.0
k23,0.9,50.0006,20.0,242.999,79.9999,500.0,3357.0,0.999999,100.0
k23,0.91,50.0006,20.0,237.944,79.9999,500.0,3362.06,0.999999,100.0
k23,0.92,50.0006,20.0,233.081,79.9999,500.0,3366.92,0.999999,100.0
k23,0.93,50.0006,20.0,228.399,79.9999,500.0,3371.6,0.999999,100.0
k23,0.94,50.0006,20.0,223.89,79.9999,500.0,3376.11,0.999999,100.0
k23,0.95,50.0006,20.0,219.544,79.9999,500.0,3380.46,0.999999,100.0
k23,0.96,50.0006,20.0,215.354,79.9999,500.0,3384.65,0.999999,100.0
k23,0.97,50.0006,20.0,211.312,79.9999,500.0,3388.69,0.999999,100.0
k23,0.98,50.0006,20.0,207.41,79.9999,500.0,3392.59,0.999999,100.0
k23,0.99,50.0006,20.0,203.642,79.9999,500.0,3396.36,0.999999,100.0
k23,1.,50.0006,20.0,200.001,79.9999,500.0,3400.0,0.999999,100.0
k23,1.01,50.0006,20.0,196.482,79.9999,500.0,3403.52,0.999999,100.0
k23,1.02,50.0006,20.0,193.078,79.9999,500.0,3406.92,0.999999,100.0
k23,1.03,50.0006,20.0,189.785,79.9999,500.0,3410.22,0.999999,100.0
k23,1.04,50.0006,20.0,186.598,79.9999,500.0,3413.41,0.999999,100.0
k23,1.05,50.0006,20.0,183.51,79.9999,500.0,3416.49,0.999999,100.0
k23,1.06,50.0006,20.0,180.519,79.9999,500.0,3419.48,0.999999,100.0
k23,1.07,50.0006,20.0,177.62,79.9999,500.0,3422.38,0.999999,100.0
k23,1.08,50.0006,20.0,174.809,79.9999,500.0,3425.19,0.999999,100.0
k23,1.09,50.0006,20.0,172.082,79.9999,500.0,3427.92,0.999999,100.0
k23,1.1,50.0006,20.0,169.435,79.9999,500.0,3430.57,0.999999,100.0
k23,1.11,50.0006,20.0,166.866,79.9999,500.0,3433.14,0.999999,100.0
k23,1.12,50.0006,20.0,164.371,79.9999,500.0,3435.63,0.999999,100.0
k23,1.13,50.0006,20.0,161.946,79.9999,500.0,3438.06,0.999999,100.0
k23,1.14,50.0006,20.0,159.59,79.9999,500.0,3440.41,0.999999,100.0
k23,1.15,50.0006,20.0,157.299,79.9999,500.0,3442.7,0.999999,100.0
k23,1.16,50.0006,20.0,155.071,79.9999,500.0,3444.93,0.999999,100.0
k23,1.17,50.0006,20.0,152.903,79.9999,500.0,3447.1,0.999999,100.0
k23,1.18,50.0006,20.0,150.793,79.9999,500.0,3449.21,0.999999,100.0
k23,1.19,50.0006,20.0,148.739,79.9999,500.0,3451.26,0.999999,100.0
k23,1.2,50.0006,20.0,146.738,79.9999,500.0,3453.27,0.999999,100.0
k23,1.21,50.0006,20.0,144.789,79.9999,500.0,3455.21,0.999999,100.0
k23,1.22,50.0006,20.0,142.889,79.9999,500.0,3457.11,0.999999,100.0
k23,1.23,50.0006,20.0,141.038,79.9999,500.0,3458.97,0.999999,100.0
k23,1.24,50.0006,20.0,139.233,79.9999,500.0,3460.77,0.999999,100.0
k23,1.25,50.0006,20.0,137.472,79.9999,500.0,3462.53,0.999999,100.0
k23,1.26,50.0006,20.0,135.754,79.9999,500.0,3464.25,0.999999,100.0
k23,1.27,50.0006,20.0,134.077,79.9999,500.0,3465.93,0.999999,100.0
k23,1.28,50.0006,20.0,132.44,79.9999,500.0,3467.56,0.999999,100.0
k23,1.29,50.0006,20.0,130.842,79.9999,500.0,3469.16,0.999999,100.0
k23,1.3,50.0006,20.0,129.281,79.9999,500.0,3470.72,0.999999,100.0
k23,1.31,50.0006,20.0,127.756,79.9999,500.0,3472.25,0.999999,100.0
k23,1.32,50.0006,20.0,126.266,79.9999,500.0,3473.74,0.999999,100.0
k23,1.33,50.0006,20.0,124.81,79.9999,500.0,3475.19,0.999999,100.0
k23,1.34,50.0006,20.0,123.386,79.9999,500.0,3476.62,0.999999,100.0
k23,1.35,50.0006,20.0,121.993,79.9999,500.0,3478.01,0.999999,100.0
k23,1.36,50.0006,20.0,120.631,79.9999,500.0,3479.37,0.999999,100.0
k23,1.37,50.0006,20.0,119.299,79.9999,500.0,3480.7,0.999999,100.0
k23,1.38,50.0006,20.0,117.995,79.9999,500.0,3482.01,0.999999,100.0
k23,1.39,50.0006,20.0,116.719,79.9999,500.0,3483.28,0.999999,100.0
k23,1.4,50.0006,20.0,115.469,79.9999,500.0,3484.53,0.999999,100.0
k23,1.41,50.0006,20.0,114.246,79.9999,500.0,3485.76,0.999999,100.0
k23,1.42,50.0006,20.0,113.047,79.9999,500.0,3486.96,0.999999,100.0
k23,1.43,50.0006,20.0,111.874,79.9999,500.0,3488.13,0.999999,100.0
k23,1.44,50.0006,20.0,110.723,79.9999,500.0,3489.28,0.999999,100.0
k23,1.45,50.0006,20.0,109.596,79.9999,500.0,3490.41,0.999999,100.0
k23,1.46,50.0006,20.0,108.492,79.9999,500.0,3491.51,0.999999,100.0
k23,1.47,50.0006,20.0,107.409,79.9999,500.0,3492.59,0.999999,100.0
k23,1.48,50.0006,20.0,106.347,79.9999,500.0,3493.66,0.999999,100.0
k23,1.49,50.0006,20.0,105.305,79.9999,500.0,3494.7,0.999999,100.0
k23,1.5,50.0006,20.0,104.284,79.9999,500.0,3495.72,0.999999,100.0
k23,1.51,50.0006,20.0,103.281,79.9999,500.0,3496.72,0.999999,100.0
k23,1.52,50.0006,20.0,102.298,79.9999,500.0,3497.71,0.999999,100.0
k23,1.53,50.0006,20.0,101.333,79.9999,500.0,3498.67,0.999999,100.0
k23,1.54,50.0006,20.0,100.386,79.9999,500.0,3499.62,0.999999,100.0
k23,1.55,50.0006,20.0,99.4555,79.9999,500.0,3500.55,0.999999,100.0
k23,1.56,50.0006,20.0,98.5423,79.9999,500.0,3501.46,0.999999,100.0
k23,1.57,50.0006,20.0,97.6455,79.9999,500.0,3502.36,0.999999,100.0
k23,1.58,50.0006,20.0,96.7647,79.9999,500.0,3503.24,0.999999,100.0
k23,1.59,50.0006,20.0,95.8995,79.9999,500.0,3504.1,0.999999,100.0
k23,1.6,50.0006,20.0,95.0494,79.9999,500.0,3504.95,0.999999,100.0
k23,1.61,50.0006,20.0,94.214,79.9999,500.0,3505.79,0.999999,100.0
k23,1.62,50.0006,20.0,93.393,79.9999,500.0,3506.61,0.999999,100.0
k23,1.63,50.0006,20.0,92.5861,79.9999,500.0,3507.42,0.999999,100.0
k23,1.64,50.0006,20.0,91.7928,79.9999,500.0,3508.21,0.999999,100.0
k23,1.65,50.0006,20.0,91.0128,79.9999,500.0,3508.99,0.999999,100.0
k23,1.66,50.0006,20.0,90.2458,79.9999,500.0,3509.76,0.999999,100.0
k23,1.67,50.0006,20.0,89.4916,79.9999,500.0,3510.51,0.999999,100.0
k23,1.68,50.0006,20.0,88.7496,79.9999,500.0,3511.25,0.999999,100.0
k23,1.69,50.0006,20.0,88.0198,79.9999,500.0,3511.98,0.999999,100.0
k23,1.7,50.0006,20.0,87.3017,79.9999,500.0,3512.7,0.999999,100.0
k23,1.71,50.0006,20.0,86.5951,79.9999,500.0,3513.41,0.999999,100.0
k23,1.72,50.0006,20.0,85.8998,79.9999,500.0,3514.1,0.999999,100.0
k23,1.73,50.0006,20.0,85.2154,79.9999,500.0,3514.79,0.999999,100.0
k23,1.74,50.0006,20.0,84.5418,79.9999,500.0,3515.46,0.999999,100.0
k23,1.75,50.0006,20.0,83.8786,79.9999,500.0,3516.12,0.999999,100.0
k23,1.76,50.0006,20.0,83.2256,79.9999,500.0,3516.78,0.999999,100.0
k23,1.77,50.0006,20.0,82.5826,79.9999,500.0,3517.42,0.999999,100.0
k23,1.78,50.0006,20.0,81.9494,79.9999,500.0,3518.05,0.999999,100.0
k23,1.79,50.0006,20.0,81.3258,79.9999,500.0,3518.68,0.999999,100.0
k23,1.8,50.0006,20.0,80.7114,79.9999,500.0,3519.29,0.999999,100.0
k23,1.81,50.0006,20.0,80.1062,79.9999,500.0,3519.9,0.999999,100.0
k23,1.82,50.0006,20.0,79.51,79.9999,500.0,3520.49,0.999999,100.0
k23,1.83,50.0006,20.0,78.9225,79.9999,500.0,3521.08,0.999999,100.0
k23,1.84,50.0006,20.0,78.3435,79.9999,500.0,3521.66,0.999999,100.0
k23,1.85,50.0006,20.0,77.7729,79.9999,500.0,3522.23,0.999999,100.0
k23,1.86,50.0006,20.0,77.2104,79.9999,500.0,3522.79,0.999999,100.0
k23,1.87,50.0006,20.0,76.656,79.9999,500.0,3523.35,0.999999,100.0
k23,1.88,50.0006,20.0,76.1094,79.9999,500.0,3523.89,0.999999,100.0
k23,1.89,50.0006,20.0,75.5705,79.9999,500.0,3524.43,0.999999,100.0
k23,1.9,50.0006,20.0,75.0391,79.9999,500.0,3524.96,0.999999,100.0
k23,1.91,50.0006,20.0,74.5151,79.9999,500.0,3525.49,0.999999,100.0
k23,1.92,50.0006,20.0,73.9983,79.9999,500.0,3526.0,0.999999,100.0
k23,1.93,50.0006,20.0,73.4886,79.9999,500.0,3526.51,0.999999,100.0
k23,1.94,50.0006,20.0,72.9857,79.9999,500.0,3527.02,0.999999,100.0
k23,1.95,50.0006,20.0,72.4897,79.9999,500.0,3527.51,0.999999,100.0
k23,1.96,50.0006,20.0,72.0003,79.9999,500.0,3528.0,0.999999,100.0
k23,1.97,50.0006,20.0,71.5175,79.9999,500.0,3528.49,0.999999,100.0
k23,1.98,50.0006,20.0,71.041,79.9999,500.0,3528.96,0.999999,100.0
k23,1.99,50.0006,20.0,70.5708,79.9999,500.0,3529.43,0.999999,100.0
k23,2.,50.0006,20.0,70.1067,79.9999,500.0,3529.9,0.999999,100.0
kcia,0.5,50.6948,22.426,187.311,41.2187,531.423,3668.11,0.911878,103.255
kcia,0.51,50.6744,22.3688,187.509,42.0153,530.719,3662.8,0.913752,103.183
kcia,0.52,50.6545,22.3119,187.71,42.811,530.017,3657.48,0.915624,103.11
kcia,0.53,50.635,22.2554,187.916,43.6056,529.317,3652.16,0.917494,103.038
kcia,0.54,50.6158,22.1992,188.124,44.3993,528.62,3646.84,0.919362,102.966
kcia,0.55,50.5971,22.1434,188.337,45.192,527.926,3641.52,0.921227,102.895
kcia,0.56,50.5787,22.088,188.552,45.9838,527.235,3636.19,0.92309,102.823
kcia,0.57,50.5606,22.0329,188.771,46.7746,526.546,3630.87,0.924951,102.752
kcia,0.58,50.5429,21.9782,188.994,47.5644,525.86,3625.54,0.926808,102.682
kcia,0.59,50.5255,21.9238,189.219,48.3533,525.177,3620.21,0.928663,102.611
kcia,0.6,50.5085,21.8698,189.448,49.1413,524.496,3614.88,0.930514,102.541
kcia,0.61,50.4917,21.8161,189.679,49.9283,523.819,3609.54,0.932362,102.472
kcia,0.62,50.4753,21.7628,189.914,50.7145,523.144,3604.21,0.934207,102.402
kcia,0.63,50.4592,21.7099,190.151,51.4997,522.472,3598.87,0.936047,102.333
kcia,0.64,50.4434,21.6573,190.391,52.284,521.804,3593.53,0.937884,102.264
kcia,0.65,50.4278,21.605,190.634,53.0674,521.138,3588.19,0.939716,102.196
kcia,0.66,50.4125,21.5532,190.879,53.85,520.475,3582.84,0.941545,102.128
kcia,0.67,50.3975,21.5016,191.127,54.6317,519.816,3577.5,0.943368,102.06
kcia,0.68,50.3827,21.4505,191.377,55.4125,519.16,3572.15,0.945187,101.992
kcia,0.69,50.3682,21.3997,191.63,56.1925,518.506,3566.8,0.947002,101.925
kcia,0.7,50.3539,21.3493,191.884,56.9716,517.857,3561.45,0.948811,101.858
kcia,0.71,50.3399,21.2992,192.141,57.7499,517.21,3556.09,0.950615,101.791
kcia,0.72,50.326,21.2495,192.399,58.5273,516.567,3550.73,0.952414,101.725
kcia,0.73,50.3124,21.2001,192.66,59.304,515.927,3545.38,0.954207,101.659
kcia,0.74,50.299,21.1511,192.922,60.0798,515.29,3540.02,0.955994,101.594
kcia,0.75,50.2858,21.1024,193.186,60.8549,514.657,3534.65,0.957776,101.528
kcia,0.76,50.2728,21.0541,193.451,61.6291,514.027,3529.29,0.959551,101.463
kcia,0.77,50.26,21.0062,193.718,62.4026,513.401,3523.92,0.961321,101.399
kcia,0.78,50.2473,20.9586,193.986,63.1753,512.778,3518.55,0.963084,101.334
kcia,0.79,50.2348,20.9114,194.256,63.9472,512.159,3513.18,0.96484,101.27
kcia,0.8,50.2225,20.8645,194.526,64.7184,511.543,3507.81,0.96659,101.206
kcia,0.81,50.2103,20.818,194.798,65.4889,510.931,3502.44,0.968333,101.143
kcia,0.82,50.1983,20.7718,195.07,66.2586,510.322,3497.06,0.970069,101.08
kcia,0.83,50.1864,20.726,195.343,67.0276,509.717,3491.68,0.971798,101.017
kcia,0.84,50.1747,20.6805,195.617,67.7959,509.116,3486.3,0.97352,100.955
kcia,0.85,50.1631,20.6354,195.892,68.5635,508.518,3480.92,0.975235,100.893
kcia,0.86,50.1516,20.5907,196.167,69.3304,507.924,3475.54,0.976942,100.831
kcia,0.87,50.1402,20.5463,196.442,70.0966,507.334,3470.15,0.978642,100.769
kcia,0.88,50.1289,20.5022,196.717,70.8622,506.747,3464.77,0.980334,100.708
kcia,0.89,50.1178,20.4585,196.993,71.6271,506.164,3459.38,0.982018,100.647
kcia,0.9,50.1067,20.4151,197.268,72.3913,505.585,3453.99,0.983694,100.587
kcia,0.91,50.0958,20.3721,197.544,73.1549,505.01,3448.6,0.985362,100.527
kcia,0.92,50.0849,20.3294,197.819,73.9179,504.438,3443.2,0.987022,100.467
kcia,0.93,50.0741,20.287,198.094,74.6802,503.87,3437.81,0.988674,100.408
kcia,0.94,50.0634,20.245,198.369,75.4419,503.306,3432.41,0.990317,100.348
kcia,0.95,50.0528,20.2033,198.643,76.2031,502.746,3427.01,0.991953,100.29
kcia,0.96,50.0422,20.162,198.916,76.9636,502.189,3421.61,0.993579,100.231
kcia,0.97,50.0317,20.121,199.189,77.7235,501.636,3416.21,0.995197,100.173
kcia,0.98,50.0213,20.0803,199.461,78.4829,501.087,3410.81,0.996806,100.115
kcia,0.99,50.0109,20.04,199.731,79.2417,500.542,3405.41,0.998407,100.057
kcia,1.,50.0006,20.0,200.001,79.9999,500.0,3400.0,0.999999,100.0
kcia,1.01,49.9903,19.9603,200.27,80.7576,499.463,3394.6,1.00158,99.9431
kcia,1.02,49.9801,19.921,200.537,81.5148,498.929,3389.19,1.00316,99.8865
kcia,1.03,49.9699,19.882,200.804,82.2714,498.399,3383.78,1.00472,99.8302
kcia,1.04,49.9598,19.8433,201.068,83.0275,497.872,3378.37,1.00628,99.7743
kcia,1.05,49.9497,19.8049,201.331,83.7831,497.35,3372.96,1.00782,99.7186
kcia,1.06,49.9396,19.7668,201.593,84.5382,496.831,3367.55,1.00936,99.6633
kcia,1.07,49.9295,19.7291,201.853,85.2927,496.316,3362.14,1.01089,99.6083
kcia,1.08,49.9195,19.6916,202.111,86.0468,495.805,3356.73,1.01241,99.5535
kcia,1.09,49.9095,19.6545,202.367,86.8004,495.297,3351.31,1.01392,99.4991
kcia,1.1,49.8995,19.6177,202.621,87.5536,494.794,3345.9,1.01542,99.445
kcia,1.11,49.8895,19.5812,202.873,88.3062,494.294,3340.48,1.01691,99.3913
kcia,1.12,49.8796,19.545,203.123,89.0585,493.797,3335.07,1.0184,99.3378
kcia,1.13,49.8696,19.5091,203.371,89.8102,493.305,3329.65,1.01987,99.2846
kcia,1.14,49.8597,19.4735,203.617,90.5616,492.816,3324.24,1.02133,99.2318
kcia,1.15,49.8498,19.4382,203.86,91.3124,492.33,3318.82,1.02279,99.1792
kcia,1.16,49.8399,19.4032,204.1,92.0629,491.849,3313.4,1.02423,99.1269
kcia,1.17,49.8299,19.3685,204.339,92.813,491.371,3307.98,1.02567,99.075
kcia,1.18,49.82,19.3341,204.574,93.5626,490.896,3302.57,1.02709,99.0233
kcia,1.19,49.8101,19.3,204.807,94.3118,490.425,3297.15,1.02851,98.972
kcia,1.2,49.8002,19.2661,205.037,95.0607,489.958,3291.73,1.02992,98.9209
kcia,1.21,49.7903,19.2326,205.265,95.8091,489.494,3286.31,1.03132,98.8701
kcia,1.22,49.7803,19.1993,205.489,96.5571,489.034,3280.89,1.03271,98.8197
kcia,1.23,49.7704,19.1663,205.711,97.3048,488.578,3275.47,1.03409,98.7695
kcia,1.24,49.7605,19.1336,205.93,98.0521,488.124,3270.06,1.03546,98.7196
kcia,1.25,49.7505,19.1011,206.145,98.7991,487.675,3264.64,1.03682,98.67
kcia,1.26,49.7405,19.0689,206.358,99.5457,487.229,3259.22,1.03817,98.6206
kcia,1.27,49.7306,19.037,206.568,100.292,486.786,3253.8,1.03951,98.5716
kcia,1.28,49.7206,19.0054,206.774,101.038,486.346,3248.38,1.04085,98.5228
kcia,1.29,49.7106,18.974,206.977,101.783,485.91,3242.97,1.04217,98.4743
kcia,1.3,49.7006,18.9429,207.177,102.529,485.478,3237.55,1.04349,98.4261
kcia,1.31,49.6905,18.912,207.373,103.273,485.048,3232.13,1.0448,98.3782
kcia,1.32,49.6805,18.8814,207.566,104.018,484.622,3226.72,1.04609,98.3305
kcia,1.33,49.6704,18.8511,207.756,104.762,484.2,3221.3,1.04738,98.2831
kcia,1.34,49.6603,18.821,207.942,105.506,483.78,3215.89,1.04866,98.236
kcia,1.35,49.6502,18.7911,208.124,106.25,483.364,3210.47,1.04993,98.1892
kcia,1.36,49.6401,18.7615,208.304,106.993,482.951,3205.06,1.05119,98.1426
kcia,1.37,49.6299,18.7321,208.479,107.736,482.541,3199.65,1.05245,98.0962
kcia,1.38,49.6197,18.703,208.651,108.479,482.134,3194.23,1.05369,98.0502
kcia,1.39,49.6096,18.6741,208.819,109.221,481.73,3188.82,1.05493,98.0044
kcia,1.4,49.5993,18.6455,208.984,109.963,481.33,3183.41,1.05615,97.9588
kcia,1.41,49.5891,18.617,209.145,110.705,480.932,3178.0,1.05737,97.9135
kcia,1.42,49.5789,18.5888,209.302,111.447,480.538,3172.6,1.05858,97.8684
kcia,1.43,49.5686,18.5609,209.456,112.188,480.147,3167.19,1.05978,97.8236
kcia,1.44,49.5583,18.5331,209.606,112.929,479.758,3161.78,1.06098,97.7791
kcia,1.45,49.5479,18.5056,209.751,113.67,479.373,3156.38,1.06216,97.7348
kcia,1.46,49.5376,18.4783,209.894,114.41,478.99,3150.97,1.06334,97.6907
kcia,1.47,49.5272,18.4512,210.032,115.151,478.61,3145.57,1.06451,97.6469
kcia,1.48,49.5168,18.4243,210.166,115.891,478.234,3140.17,1.06567,97.6033
kcia,1.49,49.5064,18.3977,210.297,116.63,477.86,3134.76,1.06682,97.56
kcia,1.5,49.496,18.3712,210.424,117.37,477.489,3129.37,1.06796,97.5168
kcia,1.51,49.4855,18.345,210.546,118.109,477.12,3123.97,1.0691,97.4739
kcia,1.52,49.475,18.319,210.665,118.848,476.755,3118.57,1.07022,97.4313
kcia,1.53,49.4645,18.2931,210.78,119.587,476.392,3113.17,1.07134,97.3889
kcia,1.54,49.4539,18.2675,210.891,120.326,476.032,3107.78,1.07246,97.3467
kcia,1.55,49.4434,18.2421,210.998,121.064,475.674,3102.39,1.07356,97.3047
kcia,1.56,49.4328,18.2168,211.102,121.802,475.319,3097.0,1.07466,97.2629
kcia,1.57,49.4221,18.1918,211.201,122.54,474.967,3091.61,1.07575,97.2214
kcia,1.58,49.4115,18.1669,211.296,123.278,474.618,3086.22,1.07683,97.1801
kcia,1.59,49.4008,18.1423,211.387,124.015,474.271,3080.83,1.0779,97.139
kcia,1.6,49.3902,18.1178,211.475,124.752,473.926,3075.45,1.07897,97.0981
kcia,1.61,49.3794,18.0935,211.558,125.489,473.584,3070.06,1.08003,97.0574
kcia,1.62,49.3687,18.0694,211.638,126.226,473.245,3064.68,1.08108,97.0169
kcia,1.63,49.3579,18.0454,211.713,126.963,472.908,3059.3,1.08212,96.9766
kcia,1.64,49.3472,18.0217,211.784,127.699,472.573,3053.92,1.08316,96.9366
kcia,1.65,49.3364,17.9981,211.852,128.436,472.241,3048.55,1.08419,96.8967
kcia,1.66,49.3255,17.9747,211.915,129.172,471.911,3043.17,1.08521,96.8571
kcia,1.67,49.3147,17.9515,211.975,129.908,471.584,3037.8,1.08623,96.8176
kcia,1.68,49.3038,17.9284,212.031,130.643,471.258,3032.43,1.08724,96.7783
kcia,1.69,49.2929,17.9055,212.082,131.379,470.936,3027.06,1.08824,96.7392
kcia,1.7,49.282,17.8828,212.13,132.114,470.615,3021.69,1.08923,96.7004
kcia,1.71,49.271,17.8602,212.174,132.849,470.297,3016.32,1.09022,96.6617
kcia,1.72,49.2601,17.8378,212.214,133.584,469.981,3010.96,1.0912,96.6232
kcia,1.73,49.2491,17.8156,212.25,134.319,469.667,3005.59,1.09218,96.5849
kcia,1.74,49.2381,17.7935,212.282,135.053,469.355,3000.23,1.09315,96.5467
kcia,1.75,49.2271,17.7715,212.31,135.788,469.046,2994.88,1.09411,96.5088
kcia,1.76,49.216,17.7498,212.334,136.522,468.738,2989.52,1.09507,96.471
kcia,1.77,49.2049,17.7281,212.354,137.256,468.433,2984.16,1.09602,96.4334
kcia,1.78,49.1938,17.7066,212.371,137.99,468.13,2978.81,1.09696,96.396
