time,MP,FC,F2,CIA,FS,F3,O2,FM
292, 5640.11, 15.7053, 1079.8, 76.1999, 218.701, 251.473, 0.0037928, 1434.32
293, 5633.9, 15.7158, 1085.8, 76.2312, 218.884, 251.104, 0.00379667, 1432.51
294, 5627.71, 15.7263, 1091.79, 76.2625, 219.067, 250.736, 0.00380054, 1430.69
295, 5621.53, 15.7367, 1097.79, 76.2938, 219.249, 250.368, 0.00380441, 1428.86
296, 5615.36, 15.7471, 1103.79, 76.3251, 219.431, 250.002, 0.00380827, 1427.01
297, 5609.2, 15.7575, 1109.8, 76.3563, 219.613, 249.637, 0.00381214, 1425.15
298, 5603.06, 15.7678, 1115.81, 76.3876, 219.794, 249.273, 0.00381599, 1423.29
299, 5596.92, 15.7781, 1121.83, 76.4189, 219.975, 248.909, 0.00381985, 1421.41
300, 5590.79, 15.7883, 1127.85, 76.4503, 220.155, 248.547, 0.0038237, 1419.52
301, 5584.68, 15.7986, 1133.87, 76.4816, 220.335, 248.186, 0.00382754, 1417.62
302, 5578.57, 15.8088, 1139.89, 76.5129, 220.514, 247.825, 0.00383139, 1415.7
303, 5572.48, 15.8189, 1145.92, 76.5442, 220.693, 247.466, 0.00383523, 1413.78
304, 5566.39, 15.829, 1151.95, 76.5755, 220.872, 247.108, 0.00383906, 1411.85
305, 5560.32, 15.8391, 1157.98, 76.6069, 221.05, 246.75, 0.00384289, 1409.91
306, 5554.26, 15.8492, 1164.02, 76.6382, 221.228, 246.394, 0.00384672, 1407.96
307, 5548.2, 15.8592, 1170.06, 76.6695, 221.405, 246.039, 0.00385055, 1406.0
308, 5542.16, 15.8692, 1176.1, 76.7008, 221.582, 245.684, 0.00385437, 1404.03
309, 5536.12, 15.8792, 1182.14, 76.7322, 221.758, 245.331, 0.00385818, 1402.05
310, 5530.1, 15.8891, 1188.19, 76.7635, 221.935, 244.978, 0.003862, 1400.06
311, 5524.09, 15.899, 1194.24, 76.7949, 222.11, 244.627, 0.0038658, 1398.06
312, 5518.08, 15.9089, 1200.29, 76.8262, 222.285, 244.276, 0.00386961, 1396.05
313, 5512.09, 15.9188, 1206.35, 76.8575, 222.46, 243.926, 0.00387341, 1394.04
314, 5506.1, 15.9286, 1212.4, 76.8889, 222.635, 243.578, 0.0038772, 1392.01
315, 5500.13, 15.9384, 1218.46, 76.9202, 222.809, 243.23, 0.003881, 1389.98
316, 5494.16, 15.9481, 1224.52, 76.9516, 222.982, 242.883, 0.00388478, 1387.94
317, 5488.2, 15.9578, 1230.58, 76.9829, 223.156, 242.537, 0.00388856, 1385.89
318, 5482.26, 15.9675, 1236.65, 77.0143, 223.329, 242.192, 0.00389234, 1383.83
319, 5476.32, 15.9772, 1242.71, 77.0456, 223.501, 241.848, 0.00389612, 1381.77
320, 5470.39, 15.9868, 1248.78, 77.0769, 223.673, 241.505, 0.00389989, 1379.69
321, 5464.47, 15.9964, 1254.85, 77.1083, 223.844, 241.163, 0.00390365, 1377.61
322, 5458.56, 16.006, 1260.92, 77.1396, 224.016, 240.822, 0.00390741, 1375.53
323, 5452.66, 16.0155, 1266.99, 77.171, 224.186, 240.482, 0.00391116, 1373.43
324, 5446.77, 16.025, 1273.06, 77.2023, 224.357, 240.142, 0.00391491, 1371.33
325, 5440.88, 16.0345, 1279.13, 77.2337, 224.527, 239.804, 0.00391866, 1369.22
326, 5435.01, 16.044, 1285.21, 77.265, 224.696, 239.466, 0.0039224, 1367.11
327, 5429.14, 16.0534, 1291.29, 77.2963, 224.865, 239.13, 0.00392613, 1364.98
328, 5423.28, 16.0628, 1297.36, 77.3277, 225.034, 238.794, 0.00392986, 1362.86
329, 5417.43, 16.0721, 1303.44, 77.359, 225.203, 238.459, 0.00393359, 1360.72
330, 5411.59, 16.0815, 1309.52, 77.3903, 225.37, 238.125, 0.00393731, 1358.58
331, 5405.76, 16.0908, 1315.6, 77.4216, 225.538, 237.792, 0.00394103, 1356.43
332, 5399.94, 16.1001, 1321.68, 77.453, 225.705, 237.46, 0.00394474, 1354.28
333, 5394.12, 16.1093, 1327.76, 77.4843, 225.872, 237.129, 0.00394844, 1352.12
334, 5388.32, 16.1185, 1333.84, 77.5156, 226.038, 236.798, 0.00395214, 1349.95
335, 5382.52, 16.1277, 1339.92, 77.5469, 226.204, 236.469, 0.00395583, 1347.78
336, 5376.73, 16.1369, 1346.01, 77.5782, 226.37, 236.14, 0.00395952, 1345.61
337, 5370.95, 16.146, 1352.09, 77.6095, 226.535, 235.813, 0.00396321, 1343.43
338, 5365.17, 16.1551, 1358.17, 77.6408, 226.699, 235.486, 0.00396688, 1341.24
339, 5359.41, 16.1642, 1364.26, 77.6721, 226.864, 235.16, 0.00397056, 1339.05
340, 5353.65, 16.1732, 1370.34, 77.7034, 227.027, 234.835, 0.00397422, 1336.85
341, 5347.9, 16.1823, 1376.42, 77.7347, 227.191, 234.511, 0.00397789, 1334.65
342, 5342.16, 16.1913, 1382.51, 77.7659, 227.354, 234.188, 0.00398154, 1332.44
343, 5336.42, 16.2002, 1388.59, 77.7972, 227.517, 233.865, 0.00398519, 1330.23
344, 5330.7, 16.2092, 1394.67, 77.8285, 227.679, 233.544, 0.00398884, 1328.02
345, 5324.98, 16.2181, 1400.75, 77.8598, 227.841, 233.223, 0.00399248, 1325.8
346, 5319.27, 16.227, 1406.84, 77.891, 228.002, 232.903, 0.00399611, 1323.57
347, 5313.56, 16.2358, 1412.92, 77.9223, 228.164, 232.584, 0.00399974, 1321.35
348, 5307.87, 16.2447, 1419.0, 77.9535, 228.324, 232.266, 0.00400336, 1319.11
349, 5302.18, 16.2535, 1425.08, 77.9847, 228.485, 231.949, 0.00400698, 1316.88
350, 5296.5, 16.2623, 1431.16, 78.016, 228.645, 231.632, 0.00401059, 1314.64
351, 5290.83, 16.271, 1437.24, 78.0472, 228.804, 231.317, 0.00401419, 1312.4
352, 5285.16, 16.2797, 1443.32, 78.0784, 228.963, 231.002, 0.00401779, 1310.15
353, 5279.5, 16.2884, 1449.4, 78.1096, 229.122, 230.688, 0.00402138, 1307.9
354, 5273.85, 16.2971, 1455.48, 78.1408, 229.28, 230.375, 0.00402497, 1305.65
355, 5268.2, 16.3057, 1461.55, 78.172, 229.438, 230.063, 0.00402855, 1303.39
356, 5262.57, 16.3144, 1467.63, 78.2032, 229.596, 229.752, 0.00403212, 1301.13
357, 5256.94, 16.323, 1473.7, 78.2344, 229.753, 229.441, 0.00403569, 1298.87
358, 5251.31, 16.3315, 1479.78, 78.2656, 229.91, 229.131, 0.00403925, 1296.6
359, 5245.7, 16.3401, 1485.85, 78.2967, 230.066, 228.822, 0.0040428, 1294.33
360, 5240.09, 16.3486, 1491.92, 78.3279, 230.222, 228.514, 0.00404635, 1292.06
361, 5234.49, 16.3571, 1497.99, 78.359, 230.378, 228.207, 0.0040499, 1289.79
362, 5228.89, 16.3655, 1504.06, 78.3902, 230.533, 227.901, 0.00405343, 1287.51
363, 5223.3, 16.374, 1510.13, 78.4213, 230.688, 227.595, 0.00405696, 1285.23
364, 5217.72, 16.3824, 1516.19, 78.4524, 230.842, 227.29, 0.00406049, 1282.95
365, 5212.14, 16.3908, 1522.26, 78.4835, 230.996, 226.986, 0.004064, 1280.67
366, 5206.58, 16.3991, 1528.32, 78.5146, 231.15, 226.683, 0.00406752, 1278.38
367, 5201.01, 16.4075, 1534.38, 78.5457, 231.303, 226.381, 0.00407102, 1276.1
368, 5195.46, 16.4158, 1540.44, 78.5768, 231.456, 226.079, 0.00407452, 1273.81
369, 5189.91, 16.4241, 1546.5, 78.6079, 231.608, 225.778, 0.00407801, 1271.51
370, 5184.37, 16.4323, 1552.56, 78.6389, 231.76, 225.478, 0.00408149, 1269.22
371, 5178.83, 16.4406, 1558.61, 78.67, 231.912, 225.179, 0.00408497, 1266.93
372, 5173.3, 16.4488, 1564.67, 78.701, 232.063, 224.881, 0.00408844, 1264.63
373, 5167.78, 16.457, 1570.72, 78.7321, 232.214, 224.583, 0.00409191, 1262.34
374, 5162.26, 16.4651, 1576.76, 78.7631, 232.365, 224.286, 0.00409537, 1260.04
375, 5156.75, 16.4733, 1582.81, 78.7941, 232.515, 223.99, 0.00409882, 1257.74
376, 5151.25, 16.4814, 1588.86, 78.8251, 232.665, 223.695, 0.00410227, 1255.44
377, 5145.75, 16.4895, 1594.9, 78.8561, 232.814, 223.401, 0.0041057, 1253.13
378, 5140.26, 16.4975, 1600.94, 78.8871, 232.963, 223.107, 0.00410914, 1250.83
379, 5134.77, 16.5056, 1606.98, 78.918, 233.112, 222.814, 0.00411256, 1248.53
380, 5129.3, 16.5136, 1613.01, 78.949, 233.26, 222.522, 0.00411598, 1246.22
381, 5123.82, 16.5216, 1619.05, 78.9799, 233.408, 222.231, 0.00411939, 1243.92
382, 5118.36, 16.5295, 1625.08, 79.0108, 233.555, 221.94, 0.00412279, 1241.61
383, 5112.89, 16.5375, 1631.11, 79.0418, 233.702, 221.65, 0.00412619, 1239.3
384, 5107.44, 16.5454, 1637.13, 79.0727, 233.849, 221.361, 0.00412958, 1237.0
385, 5101.99, 16.5533, 1643.16, 79.1036, 233.995, 221.073, 0.00413297, 1234.69
386, 5096.55, 16.5611, 1649.18, 79.1344, 234.141, 220.785, 0.00413634, 1232.38
387, 5091.11, 16.569, 1655.2, 79.1653, 234.287, 220.499, 0.00413971, 1230.07
388, 5085.68, 16.5768, 1661.21, 79.1962, 234.432, 220.213, 0.00414307, 1227.77
389, 5080.25, 16.5846, 1667.22, 79.227, 234.577, 219.927, 0.00414643, 1225.46
390, 5074.83, 16.5924, 1673.23, 79.2578, 234.721, 219.643, 0.00414978, 1223.15
391, 5069.42, 16.6001, 1679.24, 79.2886, 234.865, 219.359, 0.00415312, 1220.84
392, 5064.01, 16.6078, 1685.25, 79.3194, 235.009, 219.076, 0.00415646, 1218.53
393, 5058.6, 16.6155, 1691.25, 79.3502, 235.152, 218.794, 0.00415978, 1216.22
394, 5053.21, 16.6232, 1697.25, 79.381, 235.295, 218.512, 0.0041631, 1213.92
395, 5047.82, 16.6309, 1703.24, 79.4118, 235.437, 218.232, 0.00416642, 1211.61
396, 5042.43, 16.6385, 1709.23, 79.4425, 235.58, 217.952, 0.00416972, 1209.3
397, 5037.05, 16.6461, 1715.22, 79.4733, 235.721, 217.672, 0.00417302, 1207.0
398, 5031.67, 16.6537, 1721.21, 79.504, 235.863, 217.394, 0.00417631, 1204.69
399, 5026.3, 16.6613, 1727.19, 79.5347, 236.004, 217.116, 0.0041796, 1202.39
400, 5020.94, 16.6688, 1733.17, 79.5654, 236.145, 216.839, 0.00418287, 1200.08
401, 5015.58, 16.6763, 1739.15, 79.596, 236.285, 216.563, 0.00418614, 1197.78
402, 5010.23, 16.6838, 1745.12, 79.6267, 236.425, 216.287, 0.00418941, 1195.48
403, 5004.88, 16.6913, 1751.1, 79.6573, 236.564, 216.012, 0.00419266, 1193.17
404, 4999.53, 16.6987, 1757.06, 79.688, 236.703, 215.738, 0.00419591, 1190.87
405, 4994.2, 16.7061, 1763.03, 79.7186, 236.842, 215.464, 0.00419915, 1188.57
406, 4988.86, 16.7135, 1768.99, 79.7492, 236.981, 215.192, 0.00420238, 1186.27
407, 4983.54, 16.7209, 1774.94, 79.7798, 237.119, 214.92, 0.00420561, 1183.98
408, 4978.22, 16.7283, 1780.89, 79.8103, 237.256, 214.648, 0.00420883, 1181.68
409, 4972.9, 16.7356, 1786.84, 79.8409, 237.394, 214.378, 0.00421204, 1179.39
410, 4967.59, 16.7429, 1792.79, 79.8714, 237.531, 214.108, 0.00421524, 1177.09
411, 4962.28, 16.7502, 1798.73, 79.902, 237.667, 213.839, 0.00421844, 1174.8
412, 4956.98, 16.7575, 1804.67, 79.9325, 237.803, 213.57, 0.00422163, 1172.51
413, 4951.68, 16.7647, 1810.61, 79.963, 237.939, 213.302, 0.00422481, 1170.22
414, 4946.39, 16.7719, 1816.54, 79.9934, 238.075, 213.035, 0.00422798, 1167.93
415, 4941.1, 16.7791, 1822.46, 80.0239, 238.21, 212.769, 0.00423115, 1165.65
416, 4935.82, 16.7863, 1828.39, 80.0543, 238.345, 212.503, 0.00423431, 1163.37
417, 4930.55, 16.7934, 1834.31, 80.0847, 238.479, 212.238, 0.00423746, 1161.08
418, 4925.28, 16.8006, 1840.22, 80.1152, 238.613, 211.974, 0.0042406, 1158.8
419, 4920.01, 16.8077, 1846.13, 80.1455, 238.747, 211.71, 0.00424374, 1156.53
420, 4914.75, 16.8148, 1852.04, 80.1759, 238.88, 211.447, 0.00424687, 1154.25
421, 4909.49, 16.8218, 1857.94, 80.2063, 239.013, 211.185, 0.00424999, 1151.97
422, 4904.24, 16.8289, 1863.84, 80.2366, 239.145, 210.923, 0.0042531, 1149.7
423, 4898.99, 16.8359, 1869.74, 80.2669, 239.278, 210.663, 0.00425621, 1147.43
424, 4893.75, 16.8429, 1875.63, 80.2972, 239.409, 210.402, 0.0042593, 1145.16
425, 4888.51, 16.8499, 1881.52, 80.3275, 239.541, 210.143, 0.0042624, 1142.9
426, 4883.28, 16.8568, 1887.4, 80.3578, 239.672, 209.884, 0.00426548, 1140.64
427, 4878.05, 16.8638, 1893.28, 80.388, 239.803, 209.626, 0.00426855, 1138.37
428, 4872.83, 16.8707, 1899.15, 80.4183, 239.933, 209.368, 0.00427162, 1136.12
429, 4867.61, 16.8776, 1905.03, 80.4485, 240.063, 209.112, 0.00427468, 1133.86
430, 4862.39, 16.8844, 1910.89, 80.4787, 240.193, 208.855, 0.00427773, 1131.61
431, 4857.19, 16.8913, 1916.75, 80.5089, 240.322, 208.6, 0.00428078, 1129.35
432, 4851.98, 16.8981, 1922.61, 80.539, 240.451, 208.345, 0.00428382, 1127.11
433, 4846.78, 16.9049, 1928.46, 80.5692, 240.58, 208.091, 0.00428685, 1124.86
434, 4841.59, 16.9117, 1934.31, 80.5993, 240.708, 207.837, 0.00428987, 1122.62
435, 4836.39, 16.9185, 1940.16, 80.6294, 240.836, 207.585, 0.00429288, 1120.38
436, 4831.21, 16.9252, 1945.99, 80.6595, 240.963, 207.332, 0.00429589, 1118.14
437, 4826.03, 16.9319, 1951.83, 80.6895, 241.09, 207.081, 0.00429889, 1115.9
438, 4820.85, 16.9386, 1957.66, 80.7196, 241.217, 206.83, 0.00430188, 1113.67
439, 4815.68, 16.9453, 1963.49, 80.7496, 241.344, 206.58, 0.00430486, 1111.44
440, 4810.51, 16.9519, 1969.31, 80.7796, 241.47, 206.33, 0.00430784, 1109.22
441, 4805.34, 16.9586, 1975.12, 80.8096, 241.595, 206.081, 0.0043108, 1106.99
442, 4800.19, 16.9652, 1980.94, 80.8396, 241.721, 205.833, 0.00431376, 1104.77
443, 4795.03, 16.9718, 1986.74, 80.8695, 241.846, 205.585, 0.00431672, 1102.55
444, 4789.88, 16.9784, 1992.54, 80.8995, 241.971, 205.338, 0.00431966, 1100.34
445, 4784.73, 16.9849, 1998.34, 80.9294, 242.095, 205.092, 0.0043226, 1098.13
446, 4779.59, 16.9914, 2004.14, 80.9593, 242.219, 204.846, 0.00432553, 1095.92
447, 4774.45, 16.9979, 2009.92, 80.9891, 242.342, 204.601, 0.00432845, 1093.72
448, 4769.32, 17.0044, 2015.71, 81.019, 242.466, 204.357, 0.00433136, 1091.52
449, 4764.19, 17.0109, 2021.48, 81.0488, 242.589, 204.113, 0.00433427, 1089.32
450, 4759.07, 17.0173, 2027.26, 81.0786, 242.711, 203.87, 0.00433716, 1087.12
451, 4753.95, 17.0238, 2033.03, 81.1084, 242.833, 203.627, 0.00434005, 1084.93
452, 4748.83, 17.0302, 2038.79, 81.1382, 242.955, 203.385, 0.00434294, 1082.74
453, 4743.72, 17.0366, 2044.55, 81.1679, 243.077, 203.144, 0.00434581, 1080.56
454, 4738.61, 17.0429, 2050.3, 81.1977, 243.198, 202.903, 0.00434868, 1078.38
455, 4733.51, 17.0493, 2056.05, 81.2274, 243.319, 202.663, 0.00435154, 1076.2
456, 4728.41, 17.0556, 2061.79, 81.2571, 243.439, 202.424, 0.00435439, 1074.03
457, 4723.32, 17.0619, 2067.53, 81.2867, 243.559, 202.185, 0.00435723, 1071.86
458, 4718.23, 17.0682, 2073.27, 81.3164, 243.679, 201.947, 0.00436006, 1069.69
459, 4713.14, 17.0744, 2078.99, 81.346, 243.799, 201.709, 0.00436289, 1067.53
460, 4708.06, 17.0807, 2084.72, 81.3756, 243.918, 201.472, 0.00436571, 1065.37
461, 4702.98, 17.0869, 2090.44, 81.4052, 244.036, 201.236, 0.00436852, 1063.21
462, 4697.91, 17.0931, 2096.15, 81.4347, 244.155, 201.0, 0.00437133, 1061.06
463, 4692.84, 17.0993, 2101.86, 81.4643, 244.273, 200.765, 0.00437412, 1058.91
464, 4687.78, 17.1055, 2107.56, 81.4938, 244.391, 200.531, 0.00437691, 1056.77
465, 4682.71, 17.1116, 2113.26, 81.5233, 244.508, 200.297, 0.00437969, 1054.63
466, 4677.66, 17.1177, 2118.95, 81.5528, 244.625, 200.063, 0.00438246, 1052.49
467, 4672.6, 17.1238, 2124.63, 81.5822, 244.742, 199.831, 0.00438523, 1050.36
468, 4667.56, 17.1299, 2130.32, 81.6116, 244.858, 199.598, 0.00438798, 1048.23
469, 4662.51, 17.136, 2135.99, 81.6411, 244.974, 199.367, 0.00439073, 1046.11
470, 4657.47, 17.142, 2141.66, 81.6704, 245.09, 199.136, 0.00439347, 1043.99
471, 4652.43, 17.148, 2147.33, 81.6998, 245.205, 198.906, 0.00439621, 1041.87
472, 4647.4, 17.154, 2152.99, 81.7291, 245.32, 198.676, 0.00439893, 1039.76
473, 4642.37, 17.16, 2158.64, 81.7585, 245.435, 198.447, 0.00440165, 1037.65
474, 4637.35, 17.166, 2164.29, 81.7878, 245.549, 198.218, 0.00440436, 1035.55
475, 4632.33, 17.1719, 2169.93, 81.817, 245.663, 197.99, 0.00440706, 1033.45
476, 4627.31, 17.1779, 2175.57, 81.8463, 245.776, 197.763, 0.00440976, 1031.35
477, 4622.3, 17.1838, 2181.2, 81.8755, 245.89, 197.536, 0.00441244, 1029.26
478, 4617.29, 17.1897, 2186.83, 81.9047, 246.003, 197.31, 0.00441512, 1027.17
479, 4612.29, 17.1955, 2192.45, 81.9339, 246.115, 197.084, 0.00441779, 1025.09
480, 4607.29, 17.2014, 2198.07, 81.9631, 246.228, 196.859, 0.00442045, 1023.01
481, 4602.29, 17.2072, 2203.68, 81.9922, 246.34, 196.634, 0.00442311, 1020.93
482, 4597.3, 17.213, 2209.28, 82.0213, 246.451, 196.411, 0.00442575, 1018.86
483, 4592.31, 17.2188, 2214.88, 82.0504, 246.562, 196.187, 0.00442839, 1016.8
484, 4587.32, 17.2246, 2220.47, 82.0795, 246.673, 195.964, 0.00443103, 1014.74
485, 4582.34, 17.2303, 2226.06, 82.1085, 246.784, 195.742, 0.00443365, 1012.68
486, 4577.37, 17.2361, 2231.64, 82.1375, 246.894, 195.521, 0.00443626, 1010.63
487, 4572.39, 17.2418, 2237.22, 82.1665, 247.004, 195.299, 0.00443887, 1008.58
488, 4567.43, 17.2475, 2242.79, 82.1955, 247.114, 195.079, 0.00444147, 1006.53
489, 4562.46, 17.2531, 2248.35, 82.2244, 247.223, 194.859, 0.00444406, 1004.49
490, 4557.5, 17.2588, 2253.91, 82.2534, 247.332, 194.64, 0.00444665, 1002.46
491, 4552.54, 17.2644, 2259.47, 82.2823, 247.441, 194.421, 0.00444922, 1000.43
492, 4547.59, 17.2701, 2265.01, 82.3111, 247.549, 194.203, 0.00445179, 998.401
493, 4542.64, 17.2757, 2270.55, 82.34, 247.657, 193.985, 0.00445435, 996.38
494, 4537.7, 17.2812, 2276.09, 82.3688, 247.765, 193.768, 0.00445691, 994.363
495, 4532.75, 17.2868, 2281.62, 82.3976, 247.872, 193.551, 0.00445945, 992.35
496, 4527.82, 17.2923, 2287.14, 82.4264, 247.979, 193.335, 0.00446199, 990.342
497, 4522.88, 17.2979, 2292.66, 82.4552, 248.086, 193.12, 0.00446452, 988.339
498, 4517.95, 17.3034, 2298.18, 82.4839, 248.192, 192.905, 0.00446704, 986.34
499, 4513.03, 17.3089, 2303.68, 82.5126, 248.298, 192.69, 0.00446955, 984.346
500, 4508.1, 17.3143, 2309.18, 82.5413, 248.404, 192.476, 0.00447206, 982.357
501, 4503.19, 17.3198, 2314.68, 82.5699, 248.509, 192.263, 0.00447456, 980.372
502, 4498.27, 17.3252, 2320.17, 82.5986, 248.614, 192.05, 0.00447705, 978.392
503, 4493.36, 17.3306, 2325.65, 82.6272, 248.719, 191.838, 0.00447954, 976.417
504, 4488.45, 17.336, 2331.13, 82.6558, 248.823, 191.626, 0.00448201, 974.447
505, 4483.55, 17.3414, 2336.6, 82.6843, 248.927, 191.415, 0.00448448, 972.481
506, 4478.65, 17.3468, 2342.06, 82.7129, 249.031, 191.205, 0.00448694, 970.52
507, 4473.76, 17.3521, 2347.52, 82.7414, 249.134, 190.995, 0.00448939, 968.564
508, 4468.86, 17.3574, 2352.97, 82.7699, 249.237, 190.785, 0.00449183, 966.612
509, 4463.98, 17.3627, 2358.42, 82.7983, 249.34, 190.576, 0.00449427, 964.665
510, 4459.09, 17.368, 2363.86, 82.8268, 249.442, 190.368, 0.0044967, 962.724
511, 4454.21, 17.3733, 2369.29, 82.8552, 249.545, 190.16, 0.00449912, 960.787
512, 4449.34, 17.3785, 2374.72, 82.8835, 249.646, 189.952, 0.00450153, 958.854
513, 4444.46, 17.3838, 2380.15, 82.9119, 249.748, 189.745, 0.00450393, 956.927
514, 4439.6, 17.389, 2385.56, 82.9402, 249.849, 189.539, 0.00450633, 955.004
515, 4434.73, 17.3942, 2390.97, 82.9685, 249.95, 189.333, 0.00450872, 953.087
516, 4429.87, 17.3993, 2396.38, 82.9968, 250.05, 189.128, 0.00451111, 951.174
517, 4425.01, 17.4045, 2401.77, 83.0251, 250.151, 188.923, 0.00451348, 949.266
518, 4420.16, 17.4097, 2407.17, 83.0533, 250.251, 188.719, 0.00451585, 947.363
519, 4415.31, 17.4148, 2412.55, 83.0815, 250.35, 188.515, 0.00451821, 945.465
520, 4410.46, 17.4199, 2417.93, 83.1097, 250.449, 188.312, 0.00452056, 943.572
521, 4405.62, 17.425, 2423.3, 83.1378, 250.548, 188.109, 0.0045229, 941.684
522, 4400.78, 17.43, 2428.67, 83.166, 250.647, 187.907, 0.00452524, 939.801
523, 4395.95, 17.4351, 2434.03, 83.1941, 250.745, 187.705, 0.00452757, 937.922
524, 4391.12, 17.4401, 2439.39, 83.2221, 250.843, 187.504, 0.00452989, 936.049
525, 4386.29, 17.4451, 2444.74, 83.2502, 250.941, 187.303, 0.00453221, 934.181
526, 4381.47, 17.4501, 2450.08, 83.2782, 251.038, 187.103, 0.00453451, 932.317
527, 4376.65, 17.4551, 2455.41, 83.3062, 251.136, 186.904, 0.00453681, 930.459
528, 4371.83, 17.4601, 2460.74, 83.3342, 251.232, 186.704, 0.0045391, 928.605
529, 4367.02, 17.465, 2466.07, 83.3621, 251.329, 186.506, 0.00454139, 926.757
530, 4362.21, 17.47, 2471.38, 83.39, 251.425, 186.308, 0.00454366, 924.914
531, 4357.41, 17.4749, 2476.69, 83.4179, 251.521, 186.11, 0.00454593, 923.075
532, 4352.61, 17.4798, 2482.0, 83.4458, 251.616, 185.913, 0.00454819, 921.242
533, 4347.81, 17.4847, 2487.3, 83.4736, 251.711, 185.716, 0.00455044, 919.414
534, 4343.02, 17.4895, 2492.59, 83.5014, 251.806, 185.52, 0.00455269, 917.59
535, 4338.23, 17.4944, 2497.87, 83.5292, 251.901, 185.324, 0.00455493, 915.772
536, 4333.44, 17.4992, 2503.15, 83.557, 251.995, 185.129, 0.00455716, 913.959
537, 4328.66, 17.504, 2508.43, 83.5847, 252.089, 184.934, 0.00455938, 912.151
538, 4323.88, 17.5088, 2513.69, 83.6124, 252.183, 184.74, 0.0045616, 910.348
539, 4319.11, 17.5136, 2518.95, 83.6401, 252.276, 184.547, 0.00456381, 908.55
540, 4314.34, 17.5183, 2524.21, 83.6677, 252.369, 184.353, 0.00456601, 906.757
541, 4309.57, 17.5231, 2529.45, 83.6953, 252.462, 184.161, 0.0045682, 904.969
542, 4304.81, 17.5278, 2534.69, 83.7229, 252.555, 183.968, 0.00457039, 903.186
543, 4300.05, 17.5325, 2539.93, 83.7505, 252.647, 183.777, 0.00457256, 901.409
544, 4295.29, 17.5372, 2545.16, 83.778, 252.739, 183.585, 0.00457474, 899.636
545, 4290.54, 17.5419, 2550.38, 83.8056, 252.83, 183.395, 0.0045769, 897.868
546, 4285.79, 17.5465, 2555.59, 83.833, 252.921, 183.204, 0.00457906, 896.106
547, 4281.05, 17.5512, 2560.8, 83.8605, 253.012, 183.014, 0.0045812, 894.349
548, 4276.31, 17.5558, 2566.0, 83.8879, 253.103, 182.825, 0.00458335, 892.597
549, 4271.57, 17.5604, 2571.2, 83.9153, 253.193, 182.636, 0.00458548, 890.85
550, 4266.84, 17.565, 2576.39, 83.9427, 253.283, 182.448, 0.00458761, 889.108
551, 4262.11, 17.5696, 2581.57, 83.9701, 253.373, 182.26, 0.00458973, 887.371
552, 4257.39, 17.5741, 2586.75, 83.9974, 253.463, 182.072, 0.00459184, 885.639
553, 4252.67, 17.5787, 2591.92, 84.0247, 253.552, 181.885, 0.00459394, 883.912
554, 4247.95, 17.5832, 2597.08, 84.0519, 253.641, 181.699, 0.00459604, 882.191
555, 4243.23, 17.5877, 2602.24, 84.0792, 253.729, 181.513, 0.00459813, 880.475
556, 4238.52, 17.5922, 2607.39, 84.1064, 253.818, 181.327, 0.00460021, 878.763
557, 4233.82, 17.5967, 2612.53, 84.1336, 253.906, 181.142, 0.00460229, 877.057
558, 4229.12, 17.6011, 2617.67, 84.1607, 253.993, 180.957, 0.00460436, 875.356
559, 4224.42, 17.6056, 2622.8, 84.1878, 254.081, 180.773, 0.00460642, 873.66
560, 4219.72, 17.61, 2627.93, 84.2149, 254.168, 180.589, 0.00460847, 871.97
561, 4215.03, 17.6144, 2633.04, 84.242, 254.254, 180.406, 0.00461052, 870.284
562, 4210.34, 17.6188, 2638.15, 84.269, 254.341, 180.223, 0.00461256, 868.604
563, 4205.66, 17.6232, 2643.26, 84.2961, 254.427, 180.041, 0.00461459, 866.928
564, 4200.98, 17.6276, 2648.36, 84.323, 254.513, 179.859, 0.00461661, 865.258
565, 4196.31, 17.6319, 2653.45, 84.35, 254.599, 179.678, 0.00461863, 863.593
566, 4191.63, 17.6362, 2658.53, 84.3769, 254.684, 179.497, 0.00462064, 861.933
567, 4186.97, 17.6405, 2663.61, 84.4038, 254.769, 179.316, 0.00462265, 860.278
568, 4182.3, 17.6448, 2668.68, 84.4307, 254.854, 179.136, 0.00462464, 858.629
569, 4177.64, 17.6491, 2673.75, 84.4575, 254.938, 178.956, 0.00462663, 856.984
570, 4172.98, 17.6534, 2678.81, 84.4844, 255.022, 178.777, 0.00462861, 855.345
571, 4168.33, 17.6576, 2683.86, 84.5111, 255.106, 178.598, 0.00463059, 853.71
572, 4163.68, 17.6619, 2688.91, 84.5379, 255.19, 178.42, 0.00463256, 852.081
573, 4159.04, 17.6661, 2693.94, 84.5646, 255.273, 178.242, 0.00463452, 850.457
574, 4154.4, 17.6703, 2698.98, 84.5913, 255.356, 178.065, 0.00463647, 848.838
575, 4149.76, 17.6745, 2704.0, 84.618, 255.439, 177.888, 0.00463842, 847.224
576, 4145.12, 17.6787, 2709.02, 84.6446, 255.521, 177.711, 0.00464036, 845.616
