time,MP,FC,F2,CIA,FS,F3,O2,FM
1515, 2.23391, 16.8119, 1730.13, 173.607, 545.288, 1205.55, 0.13269, 44.6646
1516, 2.23288, 16.8119, 1730.15, 173.61, 545.287, 1205.51, 0.13269, 44.6646
1517, 2.23185, 16.8119, 1730.17, 173.612, 545.287, 1205.47, 0.13269, 44.6646
1518, 2.23083, 16.8119, 1730.2, 173.614, 545.287, 1205.43, 0.13269, 44.6646
1519, 2.22981, 16.8119, 1730.22, 173.617, 545.286, 1205.39, 0.132691, 44.6647
1520, 2.22879, 16.8119, 1730.24, 173.619, 545.286, 1205.35, 0.132691, 44.6647
1521, 2.22778, 16.8119, 1730.26, 173.622, 545.285, 1205.32, 0.132691, 44.6647
1522, 2.22677, 16.8119, 1730.28, 173.624, 545.285, 1205.28, 0.132691, 44.6647
1523, 2.22576, 16.8119, 1730.3, 173.626, 545.284, 1205.24, 0.132691, 44.6647
1524, 2.22476, 16.8119, 1730.32, 173.629, 545.284, 1205.2, 0.132691, 44.6647
1525, 2.22376, 16.8119, 1730.34, 173.631, 545.284, 1205.17, 0.132691, 44.6647
1526, 2.22276, 16.8119, 1730.36, 173.633, 545.283, 1205.13, 0.132691, 44.6647
1527, 2.22177, 16.8119, 1730.38, 173.636, 545.283, 1205.09, 0.132691, 44.6647
1528, 2.22078, 16.8119, 1730.4, 173.638, 545.282, 1205.05, 0.132691, 44.6647
1529, 2.21979, 16.8119, 1730.42, 173.64, 545.282, 1205.02, 0.132692, 44.6647
1530, 2.21881, 16.8119, 1730.44, 173.642, 545.281, 1204.98, 0.132692, 44.6647
1531, 2.21783, 16.8119, 1730.46, 173.645, 545.281, 1204.94, 0.132692, 44.6648
1532, 2.21685, 16.8119, 1730.48, 173.647, 545.281, 1204.91, 0.132692, 44.6648
1533, 2.21588, 16.8119, 1730.5, 173.649, 545.28, 1204.87, 0.132692, 44.6648
1534, 2.21491, 16.8119, 1730.52, 173.652, 545.28, 1204.83, 0.132692, 44.6648
1535, 2.21394, 16.8119, 1730.54, 173.654, 545.279, 1204.8, 0.132692, 44.6648
1536, 2.21297, 16.8119, 1730.56, 173.656, 545.279, 1204.76, 0.132692, 44.6648
1537, 2.21201, 16.8119, 1730.58, 173.658, 545.279, 1204.73, 0.132692, 44.6648
1538, 2.21106, 16.8119, 1730.6, 173.661, 545.278, 1204.69, 0.132692, 44.6648
1539, 2.2101, 16.8119, 1730.61, 173.663, 545.278, 1204.65, 0.132693, 44.6648
1540, 2.20915, 16.8119, 1730.63, 173.665, 545.277, 1204.62, 0.132693, 44.6648
1541, 2.2082, 16.8119, 1730.65, 173.667, 545.277, 1204.58, 0.132693, 44.6648
1542, 2.20726, 16.8119, 1730.67, 173.669, 545.276, 1204.55, 0.132693, 44.6648
1543, 2.20631, 16.8119, 1730.69, 173.672, 545.276, 1204.51, 0.132693, 44.6648
1544, 2.20538, 16.8119, 1730.71, 173.674, 545.276, 1204.48, 0.132693, 44.6649
1545, 2.20444, 16.8119, 1730.73, 173.676, 545.275, 1204.44, 0.132693, 44.6649
1546, 2.20351, 16.8119, 1730.75, 173.678, 545.275, 1204.41, 0.132693, 44.6649
1547, 2.20258, 16.8119, 1730.77, 173.68, 545.274, 1204.37, 0.132693, 44.6649
1548, 2.20165, 16.8119, 1730.79, 173.683, 545.274, 1204.34, 0.132693, 44.6649
1549, 2.20073, 16.8119, 1730.8, 173.685, 545.274, 1204.3, 0.132693, 44.6649
1550, 2.19981, 16.8119, 1730.82, 173.687, 545.273, 1204.27, 0.132694, 44.6649
1551, 2.19889, 16.8119, 1730.84, 173.689, 545.273, 1204.23, 0.132694, 44.6649
1552, 2.19798, 16.8119, 1730.86, 173.691, 545.273, 1204.2, 0.132694, 44.6649
1553, 2.19707, 16.8119, 1730.88, 173.693, 545.272, 1204.17, 0.132694, 44.6649
1554, 2.19616, 16.8119, 1730.9, 173.695, 545.272, 1204.13, 0.132694, 44.6649
1555, 2.19526, 16.8119, 1730.91, 173.697, 545.271, 1204.1, 0.132694, 44.6649
1556, 2.19435, 16.8119, 1730.93, 173.7, 545.271, 1204.06, 0.132694, 44.6649
1557, 2.19345, 16.8119, 1730.95, 173.702, 545.271, 1204.03, 0.132694, 44.6649
1558, 2.19256, 16.8119, 1730.97, 173.704, 545.27, 1204.0, 0.132694, 44.665
1559, 2.19167, 16.8119, 1730.99, 173.706, 545.27, 1203.96, 0.132694, 44.665
1560, 2.19078, 16.8119, 1731.0, 173.708, 545.269, 1203.93, 0.132694, 44.665
1561, 2.18989, 16.8119, 1731.02, 173.71, 545.269, 1203.9, 0.132695, 44.665
1562, 2.18901, 16.8119, 1731.04, 173.712, 545.269, 1203.86, 0.132695, 44.665
1563, 2.18812, 16.8119, 1731.06, 173.714, 545.268, 1203.83, 0.132695, 44.665
1564, 2.18725, 16.8119, 1731.08, 173.716, 545.268, 1203.8, 0.132695, 44.665
1565, 2.18637, 16.8119, 1731.09, 173.718, 545.268, 1203.77, 0.132695, 44.665
1566, 2.1855, 16.8119, 1731.11, 173.72, 545.267, 1203.73, 0.132695, 44.665
1567, 2.18463, 16.8119, 1731.13, 173.722, 545.267, 1203.7, 0.132695, 44.665
1568, 2.18376, 16.8119, 1731.15, 173.724, 545.266, 1203.67, 0.132695, 44.665
1569, 2.1829, 16.8119, 1731.16, 173.726, 545.266, 1203.64, 0.132695, 44.665
1570, 2.18204, 16.8119, 1731.18, 173.728, 545.266, 1203.61, 0.132695, 44.665
1571, 2.18118, 16.8119, 1731.2, 173.73, 545.265, 1203.57, 0.132695, 44.665
1572, 2.18033, 16.8119, 1731.21, 173.732, 545.265, 1203.54, 0.132695, 44.6651
1573, 2.17948, 16.8119, 1731.23, 173.734, 545.265, 1203.51, 0.132696, 44.6651
1574, 2.17863, 16.812, 1731.25, 173.736, 545.264, 1203.48, 0.132696, 44.6651
1575, 2.17778, 16.812, 1731.27, 173.738, 545.264, 1203.45, 0.132696, 44.6651
1576, 2.17694, 16.812, 1731.28, 173.74, 545.264, 1203.41, 0.132696, 44.6651
1577, 2.1761, 16.812, 1731.3, 173.742, 545.263, 1203.38, 0.132696, 44.6651
1578, 2.17526, 16.812, 1731.32, 173.744, 545.263, 1203.35, 0.132696, 44.6651
1579, 2.17442, 16.812, 1731.33, 173.746, 545.263, 1203.32, 0.132696, 44.6651
1580, 2.17359, 16.812, 1731.35, 173.748, 545.262, 1203.29, 0.132696, 44.6651
1581, 2.17276, 16.812, 1731.37, 173.75, 545.262, 1203.26, 0.132696, 44.6651
1582, 2.17193, 16.812, 1731.38, 173.752, 545.261, 1203.23, 0.132696, 44.6651
1583, 2.17111, 16.812, 1731.4, 173.754, 545.261, 1203.2, 0.132696, 44.6651
1584, 2.17029, 16.812, 1731.42, 173.756, 545.261, 1203.17, 0.132696, 44.6651
1585, 2.16947, 16.812, 1731.43, 173.758, 545.26, 1203.14, 0.132697, 44.6651
1586, 2.16865, 16.812, 1731.45, 173.76, 545.26, 1203.11, 0.132697, 44.6651
1587, 2.16784, 16.812, 1731.46, 173.761, 545.26, 1203.08, 0.132697, 44.6652
1588, 2.16703, 16.812, 1731.48, 173.763, 545.259, 1203.05, 0.132697, 44.6652
1589, 2.16622, 16.812, 1731.5, 173.765, 545.259, 1203.02, 0.132697, 44.6652
1590, 2.16542, 16.812, 1731.51, 173.767, 545.259, 1202.99, 0.132697, 44.6652
1591, 2.16462, 16.812, 1731.53, 173.769, 545.258, 1202.96, 0.132697, 44.6652
1592, 2.16382, 16.812, 1731.55, 173.771, 545.258, 1202.93, 0.132697, 44.6652
1593, 2.16302, 16.812, 1731.56, 173.773, 545.258, 1202.9, 0.132697, 44.6652
1594, 2.16222, 16.812, 1731.58, 173.775, 545.257, 1202.87, 0.132697, 44.6652
1595, 2.16143, 16.812, 1731.59, 173.776, 545.257, 1202.84, 0.132697, 44.6652
1596, 2.16064, 16.812, 1731.61, 173.778, 545.257, 1202.81, 0.132697, 44.6652
1597, 2.15986, 16.812, 1731.62, 173.78, 545.256, 1202.78, 0.132697, 44.6652
1598, 2.15907, 16.812, 1731.64, 173.782, 545.256, 1202.75, 0.132698, 44.6652
1599, 2.15829, 16.812, 1731.66, 173.784, 545.256, 1202.72, 0.132698, 44.6652
1600, 2.15751, 16.812, 1731.67, 173.785, 545.255, 1202.69, 0.132698, 44.6652
1601, 2.15674, 16.812, 1731.69, 173.787, 545.255, 1202.66, 0.132698, 44.6652
1602, 2.15596, 16.812, 1731.7, 173.789, 545.255, 1202.63, 0.132698, 44.6653
1603, 2.15519, 16.812, 1731.72, 173.791, 545.254, 1202.61, 0.132698, 44.6653
1604, 2.15443, 16.812, 1731.73, 173.793, 545.254, 1202.58, 0.132698, 44.6653
1605, 2.15366, 16.812, 1731.75, 173.794, 545.254, 1202.55, 0.132698, 44.6653
1606, 2.1529, 16.812, 1731.76, 173.796, 545.253, 1202.52, 0.132698, 44.6653
1607, 2.15214, 16.812, 1731.78, 173.798, 545.253, 1202.49, 0.132698, 44.6653
1608, 2.15138, 16.812, 1731.79, 173.8, 545.253, 1202.46, 0.132698, 44.6653
1609, 2.15062, 16.812, 1731.81, 173.802, 545.252, 1202.44, 0.132698, 44.6653
1610, 2.14987, 16.812, 1731.82, 173.803, 545.252, 1202.41, 0.132698, 44.6653
1611, 2.14912, 16.812, 1731.84, 173.805, 545.252, 1202.38, 0.132699, 44.6653
1612, 2.14837, 16.812, 1731.85, 173.807, 545.252, 1202.35, 0.132699, 44.6653
1613, 2.14763, 16.812, 1731.87, 173.809, 545.251, 1202.33, 0.132699, 44.6653
1614, 2.14688, 16.812, 1731.88, 173.81, 545.251, 1202.3, 0.132699, 44.6653
1615, 2.14614, 16.812, 1731.9, 173.812, 545.251, 1202.27, 0.132699, 44.6653
1616, 2.1454, 16.812, 1731.91, 173.814, 545.25, 1202.24, 0.132699, 44.6653
1617, 2.14467, 16.812, 1731.93, 173.815, 545.25, 1202.22, 0.132699, 44.6653
1618, 2.14394, 16.812, 1731.94, 173.817, 545.25, 1202.19, 0.132699, 44.6653
1619, 2.1432, 16.812, 1731.96, 173.819, 545.249, 1202.16, 0.132699, 44.6654
1620, 2.14248, 16.812, 1731.97, 173.821, 545.249, 1202.13, 0.132699, 44.6654
1621, 2.14175, 16.812, 1731.98, 173.822, 545.249, 1202.11, 0.132699, 44.6654
1622, 2.14103, 16.812, 1732.0, 173.824, 545.248, 1202.08, 0.132699, 44.6654
1623, 2.14031, 16.812, 1732.01, 173.826, 545.248, 1202.05, 0.132699, 44.6654
1624, 2.13959, 16.812, 1732.03, 173.827, 545.248, 1202.03, 0.132699, 44.6654
1625, 2.13887, 16.812, 1732.04, 173.829, 545.247, 1202.0, 0.1327, 44.6654
1626, 2.13816, 16.812, 1732.06, 173.831, 545.247, 1201.97, 0.1327, 44.6654
1627, 2.13745, 16.812, 1732.07, 173.832, 545.247, 1201.95, 0.1327, 44.6654
1628, 2.13674, 16.812, 1732.08, 173.834, 545.247, 1201.92, 0.1327, 44.6654
1629, 2.13603, 16.812, 1732.1, 173.836, 545.246, 1201.9, 0.1327, 44.6654
1630, 2.13533, 16.812, 1732.11, 173.837, 545.246, 1201.87, 0.1327, 44.6654
1631, 2.13462, 16.812, 1732.13, 173.839, 545.246, 1201.84, 0.1327, 44.6654
1632, 2.13392, 16.812, 1732.14, 173.84, 545.245, 1201.82, 0.1327, 44.6654
1633, 2.13323, 16.812, 1732.15, 173.842, 545.245, 1201.79, 0.1327, 44.6654
1634, 2.13253, 16.812, 1732.17, 173.844, 545.245, 1201.77, 0.1327, 44.6654
1635, 2.13184, 16.812, 1732.18, 173.845, 545.245, 1201.74, 0.1327, 44.6654
1636, 2.13115, 16.812, 1732.19, 173.847, 545.244, 1201.72, 0.1327, 44.6654
1637, 2.13046, 16.812, 1732.21, 173.848, 545.244, 1201.69, 0.1327, 44.6655
1638, 2.12977, 16.812, 1732.22, 173.85, 545.244, 1201.66, 0.1327, 44.6655
1639, 2.12909, 16.812, 1732.24, 173.852, 545.243, 1201.64, 0.1327, 44.6655
1640, 2.12841, 16.812, 1732.25, 173.853, 545.243, 1201.61, 0.132701, 44.6655
1641, 2.12773, 16.812, 1732.26, 173.855, 545.243, 1201.59, 0.132701, 44.6655
1642, 2.12705, 16.812, 1732.28, 173.856, 545.243, 1201.56, 0.132701, 44.6655
1643, 2.12638, 16.812, 1732.29, 173.858, 545.242, 1201.54, 0.132701, 44.6655
1644, 2.12571, 16.812, 1732.3, 173.86, 545.242, 1201.51, 0.132701, 44.6655
1645, 2.12504, 16.812, 1732.32, 173.861, 545.242, 1201.49, 0.132701, 44.6655
1646, 2.12437, 16.812, 1732.33, 173.863, 545.241, 1201.46, 0.132701, 44.6655
1647, 2.1237, 16.812, 1732.34, 173.864, 545.241, 1201.44, 0.132701, 44.6655
1648, 2.12304, 16.812, 1732.35, 173.866, 545.241, 1201.42, 0.132701, 44.6655
1649, 2.12238, 16.812, 1732.37, 173.867, 545.241, 1201.39, 0.132701, 44.6655
1650, 2.12172, 16.812, 1732.38, 173.869, 545.24, 1201.37, 0.132701, 44.6655
1651, 2.12106, 16.812, 1732.39, 173.87, 545.24, 1201.34, 0.132701, 44.6655
1652, 2.12041, 16.812, 1732.41, 173.872, 545.24, 1201.32, 0.132701, 44.6655
1653, 2.11976, 16.812, 1732.42, 173.873, 545.239, 1201.29, 0.132701, 44.6655
1654, 2.11911, 16.812, 1732.43, 173.875, 545.239, 1201.27, 0.132701, 44.6655
1655, 2.11846, 16.812, 1732.45, 173.876, 545.239, 1201.25, 0.132702, 44.6656
1656, 2.11781, 16.812, 1732.46, 173.878, 545.239, 1201.22, 0.132702, 44.6656
1657, 2.11717, 16.812, 1732.47, 173.879, 545.238, 1201.2, 0.132702, 44.6656
1658, 2.11653, 16.812, 1732.48, 173.881, 545.238, 1201.18, 0.132702, 44.6656
1659, 2.11589, 16.812, 1732.5, 173.882, 545.238, 1201.15, 0.132702, 44.6656
1660, 2.11525, 16.812, 1732.51, 173.884, 545.238, 1201.13, 0.132702, 44.6656
1661, 2.11462, 16.812, 1732.52, 173.885, 545.237, 1201.11, 0.132702, 44.6656
1662, 2.11398, 16.812, 1732.53, 173.887, 545.237, 1201.08, 0.132702, 44.6656
1663, 2.11335, 16.812, 1732.55, 173.888, 545.237, 1201.06, 0.132702, 44.6656
1664, 2.11272, 16.812, 1732.56, 173.89, 545.237, 1201.04, 0.132702, 44.6656
1665, 2.1121, 16.812, 1732.57, 173.891, 545.236, 1201.01, 0.132702, 44.6656
1666, 2.11147, 16.812, 1732.58, 173.893, 545.236, 1200.99, 0.132702, 44.6656
1667, 2.11085, 16.812, 1732.6, 173.894, 545.236, 1200.97, 0.132702, 44.6656
1668, 2.11023, 16.812, 1732.61, 173.896, 545.235, 1200.94, 0.132702, 44.6656
1669, 2.10961, 16.812, 1732.62, 173.897, 545.235, 1200.92, 0.132702, 44.6656
1670, 2.109, 16.812, 1732.63, 173.898, 545.235, 1200.9, 0.132702, 44.6656
1671, 2.10838, 16.812, 1732.64, 173.9, 545.235, 1200.88, 0.132703, 44.6656
1672, 2.10777, 16.812, 1732.66, 173.901, 545.234, 1200.85, 0.132703, 44.6656
1673, 2.10716, 16.812, 1732.67, 173.903, 545.234, 1200.83, 0.132703, 44.6656
1674, 2.10655, 16.812, 1732.68, 173.904, 545.234, 1200.81, 0.132703, 44.6656
1675, 2.10594, 16.812, 1732.69, 173.905, 545.234, 1200.79, 0.132703, 44.6657
1676, 2.10534, 16.812, 1732.7, 173.907, 545.233, 1200.76, 0.132703, 44.6657
1677, 2.10474, 16.812, 1732.72, 173.908, 545.233, 1200.74, 0.132703, 44.6657
1678, 2.10414, 16.812, 1732.73, 173.91, 545.233, 1200.72, 0.132703, 44.6657
1679, 2.10354, 16.812, 1732.74, 173.911, 545.233, 1200.7, 0.132703, 44.6657
1680, 2.10294, 16.812, 1732.75, 173.912, 545.232, 1200.68, 0.132703, 44.6657
1681, 2.10235, 16.812, 1732.76, 173.914, 545.232, 1200.65, 0.132703, 44.6657
1682, 2.10176, 16.812, 1732.77, 173.915, 545.232, 1200.63, 0.132703, 44.6657
1683, 2.10117, 16.812, 1732.79, 173.917, 545.232, 1200.61, 0.132703, 44.6657
1684, 2.10058, 16.812, 1732.8, 173.918, 545.231, 1200.59, 0.132703, 44.6657
1685, 2.09999, 16.812, 1732.81, 173.919, 545.231, 1200.57, 0.132703, 44.6657
1686, 2.09941, 16.812, 1732.82, 173.921, 545.231, 1200.55, 0.132703, 44.6657
1687, 2.09883, 16.812, 1732.83, 173.922, 545.231, 1200.52, 0.132703, 44.6657
1688, 2.09825, 16.812, 1732.84, 173.923, 545.23, 1200.5, 0.132704, 44.6657
1689, 2.09767, 16.812, 1732.85, 173.925, 545.23, 1200.48, 0.132704, 44.6657
1690, 2.09709, 16.812, 1732.87, 173.926, 545.23, 1200.46, 0.132704, 44.6657
1691, 2.09652, 16.812, 1732.88, 173.927, 545.23, 1200.44, 0.132704, 44.6657
1692, 2.09594, 16.812, 1732.89, 173.929, 545.23, 1200.42, 0.132704, 44.6657
1693, 2.09537, 16.812, 1732.9, 173.93, 545.229, 1200.4, 0.132704, 44.6657
1694, 2.09481, 16.812, 1732.91, 173.931, 545.229, 1200.38, 0.132704, 44.6657
1695, 2.09424, 16.812, 1732.92, 173.933, 545.229, 1200.36, 0.132704, 44.6657
1696, 2.09367, 16.812, 1732.93, 173.934, 545.229, 1200.33, 0.132704, 44.6657
1697, 2.09311, 16.812, 1732.94, 173.935, 545.228, 1200.31, 0.132704, 44.6658
1698, 2.09255, 16.812, 1732.95, 173.937, 545.228, 1200.29, 0.132704, 44.6658
1699, 2.09199, 16.812, 1732.96, 173.938, 545.228, 1200.27, 0.132704, 44.6658
1700, 2.09143, 16.812, 1732.98, 173.939, 545.228, 1200.25, 0.132704, 44.6658
1701, 2.09088, 16.812, 1732.99, 173.941, 545.227, 1200.23, 0.132704, 44.6658
1702, 2.09032, 16.812, 1733.0, 173.942, 545.227, 1200.21, 0.132704, 44.6658
1703, 2.08977, 16.812, 1733.01, 173.943, 545.227, 1200.19, 0.132704, 44.6658
1704, 2.08922, 16.812, 1733.02, 173.944, 545.227, 1200.17, 0.132704, 44.6658
1705, 2.08867, 16.812, 1733.03, 173.946, 545.226, 1200.15, 0.132704, 44.6658
1706, 2.08813, 16.812, 1733.04, 173.947, 545.226, 1200.13, 0.132704, 44.6658
1707, 2.08758, 16.812, 1733.05, 173.948, 545.226, 1200.11, 0.132705, 44.6658
1708, 2.08704, 16.812, 1733.06, 173.949, 545.226, 1200.09, 0.132705, 44.6658
1709, 2.0865, 16.812, 1733.07, 173.951, 545.226, 1200.07, 0.132705, 44.6658
1710, 2.08596, 16.812, 1733.08, 173.952, 545.225, 1200.05, 0.132705, 44.6658
1711, 2.08542, 16.812, 1733.09, 173.953, 545.225, 1200.03, 0.132705, 44.6658
1712, 2.08488, 16.812, 1733.1, 173.954, 545.225, 1200.01, 0.132705, 44.6658
1713, 2.08435, 16.812, 1733.11, 173.956, 545.225, 1199.99, 0.132705, 44.6658
1714, 2.08382, 16.812, 1733.12, 173.957, 545.224, 1199.97, 0.132705, 44.6658
1715, 2.08329, 16.812, 1733.13, 173.958, 545.224, 1199.95, 0.132705, 44.6658
1716, 2.08276, 16.812, 1733.14, 173.959, 545.224, 1199.93, 0.132705, 44.6658
1717, 2.08223, 16.812, 1733.16, 173.961, 545.224, 1199.92, 0.132705, 44.6658
1718, 2.08171, 16.812, 1733.17, 173.962, 545.224, 1199.9, 0.132705, 44.6658
1719, 2.08118, 16.812, 1733.18, 173.963, 545.223, 1199.88, 0.132705, 44.6658
1720, 2.08066, 16.812, 1733.19, 173.964, 545.223, 1199.86, 0.132705, 44.6659
1721, 2.08014, 16.812, 1733.2, 173.965, 545.223, 1199.84, 0.132705, 44.6659
1722, 2.07963, 16.812, 1733.21, 173.967, 545.223, 1199.82, 0.132705, 44.6659
1723, 2.07911, 16.812, 1733.22, 173.968, 545.223, 1199.8, 0.132705, 44.6659
1724, 2.07859, 16.812, 1733.23, 173.969, 545.222, 1199.78, 0.132705, 44.6659
1725, 2.07808, 16.812, 1733.24, 173.97, 545.222, 1199.76, 0.132705, 44.6659
1726, 2.07757, 16.812, 1733.25, 173.971, 545.222, 1199.75, 0.132706, 44.6659
1727, 2.07706, 16.812, 1733.26, 173.973, 545.222, 1199.73, 0.132706, 44.6659
1728, 2.07655, 16.812, 1733.27, 173.974, 545.221, 1199.71, 0.132706, 44.6659
1729, 2.07605, 16.812, 1733.28, 173.975, 545.221, 1199.69, 0.132706, 44.6659
1730, 2.07554, 16.812, 1733.29, 173.976, 545.221, 1199.67, 0.132706, 44.6659
1731, 2.07504, 16.812, 1733.29, 173.977, 545.221, 1199.65, 0.132706, 44.6659
1732, 2.07454, 16.812, 1733.3, 173.978, 545.221, 1199.63, 0.132706, 44.6659
1733, 2.07404, 16.812, 1733.31, 173.98, 545.22, 1199.62, 0.132706, 44.6659
1734, 2.07354, 16.812, 1733.32, 173.981, 545.22, 1199.6, 0.132706, 44.6659
1735, 2.07305, 16.812, 1733.33, 173.982, 545.22, 1199.58, 0.132706, 44.6659
1736, 2.07255, 16.812, 1733.34, 173.983, 545.22, 1199.56, 0.132706, 44.6659
1737, 2.07206, 16.812, 1733.35, 173.984, 545.22, 1199.54, 0.132706, 44.6659
1738, 2.07157, 16.812, 1733.36, 173.985, 545.219, 1199.53, 0.132706, 44.6659
1739, 2.07108, 16.812, 1733.37, 173.986, 545.219, 1199.51, 0.132706, 44.6659
1740, 2.07059, 16.812, 1733.38, 173.988, 545.219, 1199.49, 0.132706, 44.6659
1741, 2.0701, 16.812, 1733.39, 173.989, 545.219, 1199.47, 0.132706, 44.6659
1742, 2.06962, 16.812, 1733.4, 173.99, 545.219, 1199.45, 0.132706, 44.6659
1743, 2.06914, 16.812, 1733.41, 173.991, 545.218, 1199.44, 0.132706, 44.6659
1744, 2.06865, 16.812, 1733.42, 173.992, 545.218, 1199.42, 0.132706, 44.6659
1745, 2.06817, 16.812, 1733.43, 173.993, 545.218, 1199.4, 0.132706, 44.6659
1746, 2.0677, 16.812, 1733.44, 173.994, 545.218, 1199.38, 0.132706, 44.666
1747, 2.06722, 16.812, 1733.45, 173.995, 545.218, 1199.37, 0.132706, 44.666
1748, 2.06674, 16.812, 1733.46, 173.996, 545.217, 1199.35, 0.132707, 44.666
1749, 2.06627, 16.812, 1733.46, 173.998, 545.217, 1199.33, 0.132707, 44.666
1750, 2.0658, 16.812, 1733.47, 173.999, 545.217, 1199.32, 0.132707, 44.666
1751, 2.06533, 16.812, 1733.48, 174.0, 545.217, 1199.3, 0.132707, 44.666
1752, 2.06486, 16.812, 1733.49, 174.001, 545.217, 1199.28, 0.132707, 44.666
1753, 2.06439, 16.812, 1733.5, 174.002, 545.216, 1199.26, 0.132707, 44.666
1754, 2.06393, 16.812, 1733.51, 174.003, 545.216, 1199.25, 0.132707, 44.666
1755, 2.06346, 16.812, 1733.52, 174.004, 545.216, 1199.23, 0.132707, 44.666
1756, 2.063, 16.812, 1733.53, 174.005, 545.216, 1199.21, 0.132707, 44.666
1757, 2.06254, 16.812, 1733.54, 174.006, 545.216, 1199.2, 0.132707, 44.666
1758, 2.06208, 16.812, 1733.55, 174.007, 545.215, 1199.18, 0.132707, 44.666
1759, 2.06162, 16.812, 1733.55, 174.008, 545.215, 1199.16, 0.132707, 44.666
1760, 2.06117, 16.812, 1733.56, 174.009, 545.215, 1199.15, 0.132707, 44.666
1761, 2.06071, 16.812, 1733.57, 174.01, 545.215, 1199.13, 0.132707, 44.666
1762, 2.06026, 16.812, 1733.58, 174.012, 545.215, 1199.11, 0.132707, 44.666
1763, 2.05981, 16.812, 1733.59, 174.013, 545.215, 1199.1, 0.132707, 44.666
1764, 2.05936, 16.812, 1733.6, 174.014, 545.214, 1199.08, 0.132707, 44.666
1765, 2.05891, 16.812, 1733.61, 174.015, 545.214, 1199.06, 0.132707, 44.666
1766, 2.05846, 16.812, 1733.62, 174.016, 545.214, 1199.05, 0.132707, 44.666
1767, 2.05801, 16.812, 1733.62, 174.017, 545.214, 1199.03, 0.132707, 44.666
1768, 2.05757, 16.812, 1733.63, 174.018, 545.214, 1199.02, 0.132707, 44.666
1769, 2.05713, 16.812, 1733.64, 174.019, 545.213, 1199.0, 0.132707, 44.666
1770, 2.05669, 16.812, 1733.65, 174.02, 545.213, 1198.98, 0.132708, 44.666
1771, 2.05625, 16.812, 1733.66, 174.021, 545.213, 1198.97, 0.132708, 44.666
1772, 2.05581, 16.812, 1733.67, 174.022, 545.213, 1198.95, 0.132708, 44.666
1773, 2.05537, 16.812, 1733.67, 174.023, 545.213, 1198.94, 0.132708, 44.666
1774, 2.05494, 16.812, 1733.68, 174.024, 545.213, 1198.92, 0.132708, 44.6661
1775, 2.0545, 16.812, 1733.69, 174.025, 545.212, 1198.9, 0.132708, 44.6661
1776, 2.05407, 16.812, 1733.7, 174.026, 545.212, 1198.89, 0.132708, 44.6661
1777, 2.05364, 16.812, 1733.71, 174.027, 545.212, 1198.87, 0.132708, 44.6661
1778, 2.05321, 16.812, 1733.72, 174.028, 545.212, 1198.86, 0.132708, 44.6661
1779, 2.05278, 16.812, 1733.72, 174.029, 545.212, 1198.84, 0.132708, 44.6661
1780, 2.05235, 16.812, 1733.73, 174.03, 545.211, 1198.83, 0.132708, 44.6661
1781, 2.05193, 16.812, 1733.74, 174.031, 545.211, 1198.81, 0.132708, 44.6661
1782, 2.0515, 16.812, 1733.75, 174.032, 545.211, 1198.8, 0.132708, 44.6661
1783, 2.05108, 16.812, 1733.76, 174.033, 545.211, 1198.78, 0.132708, 44.6661
1784, 2.05066, 16.812, 1733.77, 174.034, 545.211, 1198.76, 0.132708, 44.6661
1785, 2.05024, 16.812, 1733.77, 174.035, 545.211, 1198.75, 0.132708, 44.6661
1786, 2.04982, 16.812, 1733.78, 174.036, 545.21, 1198.73, 0.132708, 44.6661
1787, 2.0494, 16.812, 1733.79, 174.037, 545.21, 1198.72, 0.132708, 44.6661
1788, 2.04899, 16.812, 1733.8, 174.038, 545.21, 1198.7, 0.132708, 44.6661
1789, 2.04857, 16.812, 1733.81, 174.039, 545.21, 1198.69, 0.132708, 44.6661
1790, 2.04816, 16.812, 1733.81, 174.04, 545.21, 1198.67, 0.132708, 44.6661
1791, 2.04775, 16.812, 1733.82, 174.041, 545.21, 1198.66, 0.132708, 44.6661
1792, 2.04734, 16.812, 1733.83, 174.041, 545.209, 1198.64, 0.132708, 44.6661
1793, 2.04693, 16.812, 1733.84, 174.042, 545.209, 1198.63, 0.132708, 44.6661
1794, 2.04652, 16.812, 1733.84, 174.043, 545.209, 1198.61, 0.132708, 44.6661
1795, 2.04612, 16.812, 1733.85, 174.044, 545.209, 1198.6, 0.132709, 44.6661
1796, 2.04571, 16.812, 1733.86, 174.045, 545.209, 1198.59, 0.132709, 44.6661
1797, 2.04531, 16.812, 1733.87, 174.046, 545.209, 1198.57, 0.132709, 44.6661
1798, 2.04491, 16.812, 1733.88, 174.047, 545.208, 1198.56, 0.132709, 44.6661
1799, 2.04451, 16.812, 1733.88, 174.048, 545.208, 1198.54, 0.132709, 44.6661
1800, 2.04411, 16.812, 1733.89, 174.049, 545.208, 1198.53, 0.132709, 44.6661
1801, 2.04371, 16.812, 1733.9, 174.05, 545.208, 1198.51, 0.132709, 44.6661
1802, 2.04331, 16.812, 1733.91, 174.051, 545.208, 1198.5, 0.132709, 44.6661
1803, 2.04292, 16.812, 1733.91, 174.052, 545.208, 1198.48, 0.132709, 44.6661
1804, 2.04252, 16.812, 1733.92, 174.053, 545.207, 1198.47, 0.132709, 44.6661
